tth,A-1.5.cps,A-11.5.cps,A-13.5.cps,A-15.5.cps,A-3.5.cps,A-5.5.cps,A-7.5.cps,A-9.5.cps,B-1.5.cps,B-11.5.cps,B-13.5.cps,B-3.5.cps,B-5.5.cps,B-7.5.cps,B-9.5.cps
44.29881115,0.992647077,0.962009822,1.029411784,1.029411784,0.986519626,1.047794137,1.047794137,1.139705904,0.998774528,0.998774528,1.060049039,1.072303942,1.00490198,0.765931387,0.962009822
44.31927631,0.943627469,0.980392175,1.066176491,0.906862762,0.968137273,1.011029431,1.127451001,0.986519626,0.870098055,1.109068648,0.931372566,1.023284333,1.060049039,0.802696093,0.980392175
44.33974148,0.943627469,1.072303942,0.962009822,0.919117664,1.12132355,0.992647077,0.980392175,1.12132355,1.12132355,0.974264724,0.962009822,1.023284333,1.053921588,0.89460786,1.053921588
44.36020665,0.955882371,1.078431393,1.115196099,1.078431393,0.814950996,1.047794137,1.109068648,1.017156882,1.029411784,0.992647077,1.023284333,0.94975492,0.876225507,1.035539235,1.041666686
44.38067182,1.096813746,0.906862762,1.084558844,0.986519626,0.888480409,1.078431393,1.151960806,0.980392175,0.906862762,0.919117664,0.876225507,0.857843153,0.845588251,0.943627469,1.096813746
44.40113699,1.017156882,0.912990213,1.053921588,1.017156882,1.084558844,1.029411784,1.066176491,0.943627469,0.94975492,0.968137273,0.765931387,0.814950996,0.870098055,0.851715702,0.876225507
44.42160216,1.072303942,0.998774528,0.94975492,0.900735311,1.047794137,1.096813746,1.017156882,0.900735311,0.986519626,0.870098055,0.998774528,0.937500018,1.029411784,0.78431374,1.041666686
44.44206733,0.863970604,0.94975492,0.992647077,0.998774528,0.876225507,1.109068648,0.814950996,1.102941197,0.821078447,1.127451001,1.00490198,0.931372566,1.00490198,0.808823545,1.00490198
44.4625325,1.00490198,0.943627469,0.974264724,0.925245115,0.962009822,1.029411784,1.145833355,1.127451001,0.919117664,1.060049039,0.888480409,1.041666686,1.011029431,0.888480409,1.023284333
44.48299767,1.017156882,0.808823545,0.888480409,1.053921588,0.919117664,1.12132355,1.151960806,0.943627469,0.94975492,0.906862762,1.011029431,1.084558844,0.833333349,0.900735311,0.955882371
44.50346284,1.023284333,1.023284333,0.912990213,1.072303942,1.017156882,0.955882371,0.802696093,0.986519626,0.992647077,0.974264724,0.980392175,0.931372566,0.962009822,0.998774528,0.906862762
44.52392801,1.145833355,0.955882371,0.912990213,1.060049039,0.962009822,0.986519626,1.066176491,0.943627469,0.931372566,1.060049039,0.821078447,1.133578453,0.882352958,0.796568642,0.980392175
44.54439317,1.047794137,0.962009822,1.035539235,0.974264724,0.980392175,0.919117664,1.127451001,0.968137273,1.047794137,1.084558844,1.011029431,1.053921588,0.814950996,0.78431374,0.906862762
44.56485834,1.023284333,1.017156882,0.863970604,0.900735311,1.102941197,0.937500018,1.060049039,0.962009822,1.011029431,0.89460786,0.919117664,0.89460786,0.974264724,0.78431374,0.876225507
44.58532351,1.066176491,0.955882371,0.986519626,0.89460786,1.053921588,0.94975492,0.94975492,0.925245115,0.906862762,0.906862762,0.845588251,0.919117664,1.041666686,0.802696093,0.882352958
44.60578868,1.078431393,1.145833355,1.060049039,1.035539235,1.011029431,1.066176491,1.00490198,1.096813746,0.937500018,0.998774528,0.900735311,1.090686295,0.919117664,0.821078447,0.986519626
44.62625385,0.974264724,0.992647077,0.900735311,0.833333349,0.900735311,1.011029431,0.882352958,1.00490198,0.919117664,1.017156882,0.845588251,0.998774528,0.919117664,0.870098055,0.796568642
44.64671902,1.096813746,1.00490198,0.845588251,1.053921588,0.912990213,0.943627469,1.127451001,0.986519626,0.833333349,0.94975492,0.912990213,0.900735311,0.912990213,0.876225507,0.962009822
44.66718419,1.115196099,0.802696093,0.925245115,0.925245115,0.980392175,1.00490198,1.011029431,1.017156882,1.035539235,0.857843153,0.906862762,0.931372566,0.802696093,0.882352958,0.980392175
44.68764936,0.962009822,0.808823545,1.041666686,0.974264724,0.863970604,0.919117664,1.053921588,0.955882371,0.992647077,0.876225507,0.94975492,0.962009822,0.968137273,0.802696093,0.937500018
44.70811453,1.182598061,0.955882371,1.145833355,1.047794137,0.943627469,0.906862762,1.053921588,0.912990213,0.980392175,0.919117664,0.882352958,0.89460786,0.919117664,0.89460786,0.906862762
44.7285797,1.12132355,0.943627469,0.968137273,0.998774528,0.937500018,0.986519626,1.047794137,0.974264724,1.035539235,0.968137273,1.047794137,0.943627469,0.919117664,0.925245115,1.029411784
44.74904487,1.053921588,0.980392175,0.900735311,1.011029431,0.698529425,0.937500018,1.060049039,1.00490198,1.00490198,0.900735311,0.845588251,1.060049039,1.041666686,0.943627469,1.250000023
44.76951003,0.992647077,0.937500018,0.906862762,0.89460786,0.919117664,1.017156882,1.011029431,0.925245115,0.888480409,0.955882371,0.912990213,0.870098055,1.207107866,0.876225507,1.066176491
44.7899752,1.053921588,0.992647077,1.041666686,0.900735311,1.047794137,1.072303942,1.060049039,1.060049039,0.980392175,1.023284333,0.931372566,0.974264724,1.011029431,0.912990213,0.998774528
44.81044037,1.029411784,1.029411784,0.925245115,0.955882371,0.992647077,1.035539235,1.084558844,0.94975492,1.017156882,1.115196099,1.12132355,0.741421582,0.94975492,0.870098055,1.084558844
44.83090554,1.109068648,0.94975492,0.94975492,0.974264724,1.127451001,0.955882371,1.066176491,0.986519626,0.870098055,0.968137273,1.066176491,0.974264724,0.888480409,0.870098055,0.955882371
44.85137071,1.170343159,0.955882371,1.102941197,1.066176491,0.974264724,1.072303942,1.084558844,1.035539235,1.133578453,0.968137273,0.974264724,0.980392175,0.912990213,0.980392175,1.188725512
44.87183588,1.250000023,0.986519626,0.998774528,0.870098055,1.084558844,0.870098055,0.94975492,0.998774528,0.870098055,1.090686295,1.023284333,0.980392175,0.94975492,0.833333349,1.035539235
44.89230105,1.041666686,1.041666686,1.096813746,0.863970604,1.060049039,1.00490198,1.096813746,1.060049039,1.102941197,1.115196099,0.900735311,0.937500018,0.931372566,0.8394608,1.023284333
44.91276622,0.998774528,0.968137273,1.072303942,0.998774528,1.158088257,0.992647077,1.084558844,1.102941197,1.053921588,1.060049039,0.912990213,0.851715702,0.955882371,0.906862762,1.109068648
44.93323139,1.213235317,1.102941197,1.047794137,1.115196099,1.158088257,0.980392175,1.090686295,1.109068648,0.968137273,1.035539235,1.035539235,1.151960806,0.925245115,0.870098055,1.078431393
44.95369656,1.34191179,1.109068648,1.066176491,1.060049039,1.035539235,0.968137273,1.041666686,1.164215708,1.029411784,1.017156882,1.00490198,1.053921588,1.017156882,0.955882371,0.974264724
44.97416173,1.237745121,0.980392175,1.151960806,1.292892181,1.109068648,1.066176491,1.219362768,1.053921588,0.992647077,1.102941197,0.925245115,1.060049039,0.955882371,1.066176491,1.127451001
44.99462689,1.170343159,1.017156882,0.998774528,1.090686295,1.00490198,1.035539235,1.158088257,1.060049039,1.035539235,0.986519626,1.035539235,1.115196099,1.158088257,0.94975492,1.078431393
45.01509206,1.268382377,1.219362768,1.170343159,1.060049039,0.943627469,1.17647061,1.164215708,1.072303942,1.170343159,0.980392175,1.078431393,1.090686295,1.090686295,1.096813746,1.17647061
45.03555723,1.158088257,1.060049039,0.992647077,1.047794137,1.194852964,1.12132355,1.109068648,1.084558844,1.115196099,1.164215708,1.011029431,1.041666686,1.035539235,1.023284333,1.023284333
45.0560224,1.090686295,1.060049039,0.900735311,1.268382377,1.305147083,1.078431393,1.133578453,1.109068648,1.017156882,1.133578453,0.992647077,1.060049039,1.109068648,1.084558844,1.115196099
45.07648757,1.207107866,1.060049039,1.035539235,1.188725512,1.237745121,1.151960806,1.102941197,1.035539235,1.066176491,1.041666686,1.041666686,0.925245115,0.980392175,1.041666686,1.035539235
45.09695274,1.250000023,1.182598061,1.109068648,1.139705904,1.225490219,1.023284333,1.219362768,1.200980415,1.194852964,0.998774528,1.090686295,1.00490198,1.00490198,0.882352958,1.017156882
45.11741791,1.409313752,1.084558844,1.017156882,1.200980415,1.28676473,1.194852964,1.34191179,1.035539235,1.170343159,0.992647077,1.145833355,1.078431393,1.384803947,1.066176491,0.974264724
45.13788308,1.470588263,1.299019632,1.250000023,1.200980415,1.12132355,1.170343159,1.237745121,1.127451001,1.145833355,1.262254926,1.12132355,1.102941197,1.109068648,0.925245115,1.207107866
45.15834825,1.476715714,1.323529437,1.109068648,1.268382377,1.299019632,1.109068648,1.28676473,1.305147083,1.066176491,1.133578453,1.164215708,1.366421594,1.194852964,1.017156882,1.268382377
45.17881342,1.770833366,1.464460812,1.323529437,1.127451001,1.372549045,1.182598061,1.39705885,1.250000023,1.164215708,1.34191179,0.998774528,1.12132355,1.219362768,1.164215708,1.378676496
45.19927859,1.599264736,1.28676473,1.476715714,1.23161767,1.305147083,1.299019632,1.323529437,1.250000023,1.390931399,1.323529437,1.207107866,1.335784339,1.28676473,1.305147083,1.274509828
45.21974375,1.979166704,1.335784339,1.34191179,1.45220591,1.537990225,1.39705885,1.611519638,1.544117676,1.34191179,1.243872572,1.299019632,1.384803947,1.458333361,1.317401985,1.51348042
45.24020892,2.009803959,1.703431404,1.403186301,1.45220591,1.629901991,1.629901991,1.544117676,1.45220591,1.537990225,1.311274534,1.476715714,1.366421594,1.409313752,1.262254926,1.433823556
45.26067409,2.077205921,1.758578464,1.537990225,1.629901991,1.709558855,1.654411796,1.758578464,1.556372578,1.770833366,1.611519638,1.617647089,1.599264736,1.433823556,1.525735323,1.605392187
45.28113926,2.640931422,1.819852975,1.764705915,1.691176502,1.770833366,1.721813758,2.077205921,1.801470622,1.648284345,1.703431404,1.433823556,1.507352969,1.691176502,1.617647089,1.697303953
45.30160443,2.861519661,2.12622553,1.979166704,2.046568666,2.285539258,1.954656899,1.893382388,2.01593141,1.893382388,1.813725524,1.825980426,1.887254937,1.819852975,1.599264736,1.862745133
45.3220696,3.811274581,2.365196123,2.359068672,2.273284356,2.665441226,2.120098079,2.5183824,2.536764753,2.193627492,2.322303965,1.813725524,2.224264747,2.022058861,2.083333372,2.273284356
45.34253477,4.325980473,2.781862797,2.5183824,2.830882406,2.916666721,2.414215731,2.714460835,2.530637302,2.377451025,2.549019656,2.328431416,2.156862785,2.242647101,2.248774552,2.530637302
45.36299994,4.540441261,3.327205945,3.045343194,3.118872607,3.455882418,3.063725547,3.039215743,3.235294178,2.879902015,2.971813781,2.824754955,2.469362791,2.549019656,2.671568677,3.106617705
45.38346511,5.674019714,3.474264771,3.578431439,3.700980461,3.976715761,3.204656923,3.63970595,3.46813732,3.670343206,3.143382412,2.91053927,2.91053927,3.155637314,3.253676531,3.41299026
45.40393028,6.237745215,3.958333407,3.91544125,4.025735369,4.58946087,3.890931445,3.921568701,4.007353016,4.209558902,4.03186282,3.578431439,3.437500064,3.394607907,4.099264783,3.578431439
45.42439545,6.568627574,4.387254984,4.234068707,4.424019691,4.454656946,4.099264783,4.25245106,4.166666745,4.436274593,3.878676543,3.890931445,3.774509875,3.75000007,4.166666745,3.786764777
45.44486061,7.015931504,4.080882429,3.848039288,4.325980473,4.442402044,3.854166739,4.197304,4.105392234,4.736519696,3.645833402,3.933823603,3.700980461,3.627451048,4.08700988,4.044117723
45.46532578,6.305147177,3.731617717,3.811274581,3.854166739,4.129902038,3.572303988,3.713235364,3.645833402,3.854166739,3.094362803,3.676470657,3.321078493,3.321078493,3.24754908,3.437500064
45.48579095,5.637255007,2.971813781,3.265931434,2.996323585,3.511029477,2.971813781,3.553921635,3.41299026,3.290441238,3.033088292,2.990196134,2.879902015,3.045343194,2.922794172,3.180147118
45.50625612,4.803921658,3.045343194,2.659313775,3.308823591,3.149509863,2.984068683,2.990196134,2.990196134,2.68382358,2.85539221,2.769607895,2.444852987,2.781862797,2.481617693,2.659313775
45.52672129,4.969362838,2.616421618,3.082107901,2.935049074,3.406862809,2.647058873,2.916666721,3.02083339,2.585784362,2.824754955,2.80024515,2.659313775,2.420343183,2.634803971,3.02083339
45.54718646,4.761029501,2.769607895,2.689951031,2.843137308,3.045343194,2.757352993,2.487745145,2.696078482,2.542892204,2.689951031,2.487745145,2.316176514,2.426470634,2.457107889,2.549019656
45.56765163,4.148284391,2.254902003,2.610294166,2.622549069,2.604166715,2.714460835,2.677696129,2.62867652,2.432598085,2.414215731,2.401960829,2.377451025,2.365196123,2.279411807,2.371323574
45.5881168,3.80514713,1.96078435,2.224264747,2.199754943,2.212009845,2.212009845,2.224264747,2.273284356,2.248774552,1.868872584,2.138480432,1.905637291,1.930147095,1.727941209,1.942401997
45.60858197,3.161764765,1.660539247,1.697303953,1.966911801,2.07107847,1.6789216,1.740196111,1.881127486,1.770833366,1.636029442,1.636029442,1.795343171,1.758578464,1.409313752,1.893382388
45.62904714,2.794117699,1.544117676,1.62377454,1.740196111,1.825980426,1.660539247,1.672794149,1.709558855,1.39705885,1.39705885,1.537990225,1.372549045,1.531862774,1.366421594,1.605392187
45.64951231,2.383578476,1.433823556,1.311274534,1.274509828,1.446078458,1.390931399,1.427696105,1.605392187,1.427696105,1.446078458,1.237745121,1.507352969,1.256127474,1.12132355,1.213235317
45.66997747,2.432598085,1.194852964,1.390931399,1.403186301,1.415441203,1.243872572,1.323529437,1.427696105,1.39705885,1.366421594,1.274509828,1.12132355,1.188725512,1.274509828,1.274509828
45.69044264,2.316176514,1.237745121,1.262254926,1.262254926,1.317401985,1.329656888,1.348039241,1.200980415,1.078431393,1.151960806,0.980392175,1.280637279,1.237745121,1.158088257,1.243872572
45.71090781,2.512254949,1.225490219,1.243872572,1.115196099,1.262254926,1.299019632,1.250000023,1.213235317,1.207107866,1.194852964,1.219362768,1.225490219,1.200980415,1.151960806,1.139705904
45.73137298,2.598039264,1.096813746,1.151960806,1.115196099,1.384803947,1.182598061,1.158088257,1.115196099,1.200980415,1.188725512,1.127451001,1.102941197,1.207107866,1.041666686,1.17647061
45.75183815,2.959558879,1.109068648,1.060049039,1.372549045,1.219362768,1.200980415,1.237745121,1.237745121,1.133578453,1.225490219,1.072303942,1.403186301,1.053921588,1.011029431,1.292892181
45.77230332,3.290441238,1.200980415,1.011029431,1.035539235,1.23161767,1.237745121,1.139705904,1.360294143,1.182598061,1.151960806,1.354166692,1.243872572,1.102941197,1.115196099,1.066176491
45.79276849,3.161764765,1.280637279,1.219362768,1.170343159,1.213235317,1.28676473,1.317401985,1.256127474,1.011029431,1.28676473,1.243872572,1.200980415,1.109068648,1.060049039,1.182598061
45.81323366,3.455882418,1.072303942,0.974264724,0.992647077,1.139705904,1.433823556,1.268382377,1.262254926,1.237745121,1.096813746,0.968137273,1.078431393,1.182598061,0.998774528,1.145833355
45.83369883,3.382353004,1.274509828,1.158088257,1.23161767,1.348039241,1.262254926,1.090686295,1.145833355,0.900735311,1.219362768,0.998774528,1.047794137,1.200980415,1.096813746,1.207107866
45.854164,3.535539282,1.102941197,1.170343159,1.041666686,1.182598061,1.188725512,1.127451001,1.207107866,1.078431393,1.182598061,1.060049039,1.151960806,1.084558844,1.035539235,1.133578453
45.87462917,3.388480456,1.188725512,1.213235317,1.115196099,1.299019632,1.421568654,1.213235317,1.17647061,1.219362768,1.12132355,1.084558844,1.041666686,1.096813746,1.060049039,1.145833355
45.89509434,3.149509863,1.072303942,1.12132355,1.127451001,1.011029431,1.354166692,1.268382377,1.17647061,1.078431393,1.164215708,0.992647077,1.017156882,1.011029431,0.943627469,1.170343159
45.9155595,2.794117699,1.317401985,1.066176491,1.280637279,1.200980415,1.28676473,1.225490219,1.145833355,1.23161767,1.096813746,1.17647061,1.060049039,1.17647061,0.870098055,1.256127474
45.93602467,2.634803971,1.219362768,1.151960806,0.998774528,1.262254926,1.194852964,1.311274534,1.194852964,1.053921588,1.078431393,1.139705904,1.219362768,1.158088257,1.17647061,1.078431393
45.95648984,2.696078482,1.200980415,1.188725512,1.280637279,1.090686295,1.158088257,1.170343159,1.084558844,1.066176491,1.041666686,1.047794137,1.188725512,1.164215708,1.072303942,1.115196099
45.97695501,2.401960829,1.378676496,1.243872572,1.207107866,1.354166692,1.182598061,1.090686295,1.084558844,1.237745121,1.335784339,1.072303942,1.084558844,1.170343159,1.182598061,1.145833355
45.99742018,2.346813769,1.109068648,1.182598061,1.207107866,1.311274534,1.237745121,1.158088257,1.207107866,0.998774528,1.109068648,1.145833355,1.262254926,1.072303942,1.029411784,1.305147083
46.01788535,2.138480432,1.243872572,1.23161767,1.329656888,1.200980415,1.194852964,1.102941197,1.243872572,1.041666686,1.127451001,1.139705904,1.047794137,1.158088257,1.017156882,1.17647061
46.03835052,1.850490231,1.262254926,1.115196099,1.213235317,1.23161767,1.17647061,1.274509828,1.207107866,1.250000023,1.060049039,1.200980415,1.109068648,1.23161767,1.084558844,1.017156882
46.05881569,1.819852975,1.250000023,1.096813746,1.311274534,1.268382377,1.207107866,1.139705904,1.00490198,1.188725512,1.182598061,1.133578453,1.072303942,1.250000023,1.023284333,0.919117664
46.07928086,1.599264736,1.280637279,1.329656888,1.219362768,1.390931399,1.421568654,1.213235317,1.127451001,1.115196099,1.207107866,1.182598061,1.243872572,1.200980415,1.274509828,1.237745121
46.09974603,1.764705915,1.268382377,1.268382377,1.213235317,1.28676473,1.292892181,1.378676496,1.139705904,1.348039241,1.317401985,1.035539235,1.274509828,1.145833355,1.139705904,1.200980415
46.1202112,1.617647089,1.158088257,1.403186301,1.194852964,1.243872572,1.378676496,1.292892181,1.274509828,1.250000023,1.268382377,1.323529437,1.053921588,1.170343159,1.292892181,1.329656888
46.14067636,1.525735323,1.409313752,1.17647061,1.133578453,1.34191179,1.433823556,1.390931399,1.390931399,1.200980415,1.458333361,1.207107866,1.256127474,1.182598061,1.280637279,1.348039241
46.16114153,1.501225518,1.354166692,1.299019632,1.28676473,1.372549045,1.458333361,1.311274534,1.323529437,1.274509828,1.323529437,1.39705885,1.329656888,1.28676473,1.170343159,1.329656888
46.1816067,1.439951007,1.421568654,1.268382377,1.262254926,1.194852964,1.403186301,1.323529437,1.335784339,1.151960806,1.348039241,1.145833355,1.415441203,1.39705885,1.299019632,1.268382377
